Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
The Lucky Tree,"KS-96, Colwich",Colwich,5,23,37.8182452,-97.50936949999999,"point_of_interest, establishment","This tree is awesome in the spring when traveling east as it just keeps getting bigger and bigger, a true testament of time. The tree generates a calming effect as if to testify that the more things change the more they stay the same."
Rose Hill Historical Society,"106 S Main St, Rose Hill",Rose Hill,4,4,37.55896449999999,-97.13359779999999,"museum, point_of_interest, establishment",
Stewart Creek Bridge - 1904,"51st Rd, Udall",Udall,4.7,7,37.385101,-97.06062299999999,"point_of_interest, establishment",Lovely little bridge. Looks like a decent spot for river fishing.
Augusta Historical Museum,"303 State St, Augusta",Augusta,4.8,33,37.6739215,-96.9791917,"museum, tourist_attraction, point_of_interest, establishment","Absolutely fantastic. Really neat information, great staff!

My family visited for the annual tea party and it was exquisite!! I would have paid 2x the price for the tickets for an extra 30 minutes.   🤣 so my only complaint about that event was that I couldn't sit there all day and enjoy the wonderful ambiance they created. It is truly a special event. We look forward to going  back to thoroughly explore the museum."
Center of Wichita,"100 E Douglas Ave, Wichita",Wichita,5,2,37.6860019,-97.33817789999999,"point_of_interest, establishment",Wichita Toy Run
Old Mill Plaza,"301 N Main St, Newton",Newton,4.8,13,38.0452683,-97.34526380000001,"point_of_interest, establishment","I recently dined here and was thoroughly impressed with the culinary experience. The shrimp was perfectly cooked and seasoned, offering a delightful burst of flavor with each bite. The truffle mac and cheese was a true highlight, rich and creamy with the perfect hint of truffle. To top it off, the pork chops were tender and juicy. The ambiance was cozy and inviting, and the service was exceptional.

Additionally, the restaurant boasts a great bar with decent specials, making it an ideal spot for both dining and socializing. This is definitely a place I'll be returning to soon!"
Soldiers and Sailors Monument,"101 E 1st Ave, Hutchinson",Hutchinson,4,3,38.0532316,-97.92988100000001,"point_of_interest, establishment","The Soldiers and Sailors Monument in downtown Hutchinson is truly a sight to behold. Standing tall, it serves as a poignant memorial to honor our veterans. The monument is flanked by two large cannons, adding to its majestic presence. At the base, beautiful flowers are meticulously maintained, providing a serene and respectful atmosphere. It's a fitting tribute to those who have served, and a must-see for anyone visiting Hutchinson."
Derby Historical Museum,"710 E Market St, Derby",Derby,4.8,16,37.5446454,-97.2628757,"tourist_attraction, museum, point_of_interest, establishment",This is a fabulous museum! We were amazed at how much was in here! It's definitely one we will be going back to! The people that work there are wonderful and very knowledgeable! Such a great place!
Salt Discovery Well,"1 Discovery Lp, South Hutchinson",South Hutchinson,4.6,11,38.0137317,-97.9458296,"tourist_attraction, point_of_interest, establishment","Learning that salt was discovered in Hutchinson, Kansas was pretty awesome! No wonder it's called the Salt City! How cool is that this obscure little town out in the middle of nowhere is famous for so many things that I didn't even know of!"
Old Whitewater Jail,Whitewater,Whitewater,5,3,37.9632003,-97.15026929999999,"point_of_interest, establishment","An old, but well maintained calaboose."
