Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
OK-KS-MO Tri-State Marker,"1183 S E 118th St, Joplin",Joplin,4.4,457,36.9985907,-94.6181158,"point_of_interest, establishment","Easy to find off of the highway! It was a really neat little plaque. Beware of the large graffiti stone post. There are wasps living around there! Either way, fine to take a pic from afar. I’m not sure that the graffiti stone wall is of any significance? I think the plaque is the actual border line."
Joplin History & Mineral Museum,"504 S Schifferdecker Ave, Joplin",Joplin,4.6,324,37.0876836,-94.5506661,"museum, tourist_attraction, point_of_interest, establishment",Pretty cool spot if you are into rocks or local mining culture. I happen to like both. Dino exhibit has moved on for now sadly. Glad we got to see it before the donor recalled it.
Mickey Mantle's Childhood Home,"319 S Quincy St, Commerce",Commerce,4.3,148,36.9301321,-94.875053,"tourist_attraction, point_of_interest, establishment","The placard by the front door is interesting. You can't go inside the home, but you can see in the windows. I would suggest that if you stop by, make sure it's a nicer day and not too soggy/rainy if you want to walk around the home. A quick stop just off the highway."
Joplin Union Depot,"205 N Main St Rd, Joplin",Joplin,4.5,31,37.0915785,-94.5121477,"tourist_attraction, point_of_interest, establishment","The only reason it's getting 2 stars is because it's a good place to get interesting pictures, however it's not getting 5 because the place was poorly maintained and is at this point an abandoned building that the city won't get rid of or repair. It leaves a bad impression of downtown and the city as a whole to new travelers or potential new residents and I believe the place should either be demolished or repaired as a museum, a trendy restaurant, or an arts gallery or something. Anything is better than the abandoned building that's there now."
Beacon of Hope,"3248 McIntosh Cir Dr, Joplin",Joplin,5,2,37.0542966,-94.5233391,"point_of_interest, establishment","A cool little memorial/ monument dedicated to victims of the May, 22, 2011 Tornado which tore through the city. Id say it's one of the cooler monuments in the city and it's a shame that not many people know about it."
Hudgeon Bridge,"467-443 W 520th Ave, Cherokee",Cherokee,4.7,3,37.3687167,-94.89926369999999,"point_of_interest, establishment","A lovely hidden piece of engineering artwork. It's still in beautiful condition, and there was no litter in sight. It was incredibly serene and breathtaking to behold."
The Chimes Tower,"200 I St NE, Miami",Miami,5,2,36.87739690000001,-94.8672395,"point_of_interest, establishment",You have to hear it sing🎐🎶
Crawford County Historical Museum,"651 US-69, Pittsburg",Pittsburg,4.8,81,37.4326655,-94.7135763,"museum, tourist_attraction, point_of_interest, establishment","There are so many different artifacts to see, and there is so much history to read about here. One could easily spend hours here and still manage to overlook something that they'll find on their next visit. Kind of like a hidden picture puzzle. And that it's free to visit is astounding."
Picher Gorillas Statue,"N Connell Ave, Picher",Picher,4.7,68,36.9849144,-94.831293,"point_of_interest, establishment","We had the opportunity/honor to visit the northeaster od Oklahoma in MAY_FY2024 and it was an amazing experience, a great opportunity to learn more about the towns of Picher and Cadin, and about the Quapaw nation history and legacy.

Definitely, it's a place that deserves my respect. It was a privilege."
St Aloysius Church Historic Site,"947 KS-47, Girard",Girard,4.9,27,37.5140976,-94.98888009999999,"point_of_interest, establishment","It’s a well kept historical site of a church building from over 100 years ago. Well preserved with its “legend” inscribed on a plaque, free for all to see."
