Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Historic Ottawa Trail Bridge (West),"JP95+V3, Ottawa",Ottawa,5,1,38.6196954,-95.2922834,"point_of_interest, establishment","I was born and raised in Ottawa, Kansas and ever sing I was a kid I always hung out with my friends down at the Ottawa second Steeet Dam. The Dam itself isn’t directly connected to this bridge but you can go through the woods like we used to do..

Or just leave Second Street Dam and enter Hope Cemetery, drive to the far northwestern corner and you’ll find the wooden stairs leading up to the Flint Hills Nature Trail.

Follow the trail and you’ll find this beautiful and historic 1903 Warren Truss Through bridge named the “Historic Ottawa Trail Bridge (West)”. The city of Ottawa and others have beautifully restored this whole area and are working around the clock to restore and reconstruct the trail ☺️

Many thanks for bringing this bridge back to life! I see so many more people back here hiking, biking, fishing and so much else since it’s been restored!

+ Subscribe to Ridin with Dryden on YouTube +"
Creamery Bridge,"731 8th St, Osawatomie",Osawatomie,4.5,66,38.5029344,-94.955109,"tourist_attraction, food, point_of_interest, store, establishment",It is a bridge. That's it. We'll there is a gravel parking area and stairs down to the water but the water was high when we were there and it would have been dangerous to swim. There is a small dam just before the bridge but be careful of the reverse current.
Mine Creek Civil War Battlefield State Historic Site,"20485 KS-52, Pleasanton",Pleasanton,4.6,129,38.1450211,-94.72343579999999,"park, tourist_attraction, point_of_interest, establishment","The museum did have some interesting artifacts, information and beautiful trails.  We were also warned about ticks.  Make sure that you spray yourself before you go on the trails."
Long Shoals Bridge,"265th St, Fulton",Fulton,4.8,4,37.99474,-94.62169,"point_of_interest, establishment","Grew up riding over this bridge as a kid. It was a sign we were almost to Grandma's house. It's one of my favorite places to sit and enjoy the quiet of life. The road winds to the new bridge, but you can see where the old road still goes. Definitely my happy place."
Marais des Cygnes Massacre State Historic Site,"26426 E 1700th Rd, Pleasanton",Pleasanton,4.5,104,38.2817795,-94.6211477,"tourist_attraction, point_of_interest, establishment",Very SCAREY place if you're alone. Just the history gives it a weird vibe..very informative site. Hate that somebody dumped their trash there. People have no respect for the history of the UNITED STATES OF AMERICA...worth the drive out of the way and very beautiful countryside...
Arthur Capper Memorial,"508-500 S Cedar St, Garnett",Garnett,4.3,3,38.2798604,-95.23615459999999,"tourist_attraction, point_of_interest, establishment",
Birthplace of Robert A. Heinlein,"805 N Fulton St, Butler",Butler,5,1,38.2653465,-94.3354746,"point_of_interest, establishment","Stumbled across this on our drive, not sure if there is a museum etc. one of my favorite authors and a really neat surprise to find his birthplace and home"
Old Depot Museum,"135 W Tecumseh St, Ottawa",Ottawa,4.7,142,38.620439,-95.269717,"tourist_attraction, museum, point_of_interest, establishment","We truly enjoyed our stop at this museum on the Prairie Spirit State Park trailhead. What made our visit so great was our visit with Mike, the museum guide. He was so anxious to talk to us about the exhibits and point out things we wouldn't want to miss. It is two-stories, that include a large model train town on the first floor, and an old one-room classroom, Victorian living room, kitchen, ice cream parlor, and a general store on the second floor. We stayed over an hour to see all the items that Mike pointed out. We loved the story about the Naked Voters! The museum is free but everyone will want to contribute to the donation box."
John Brown Museum State Historic Site,"1000 Main St, Osawatomie",Osawatomie,4.5,251,38.4988962,-94.959599,"museum, point_of_interest, establishment","This is one of the best small museums I've ever been to. The museum's exterior is meant to look like the armory at Harpers Ferry. The sight of John Brown's infamous last stand. Inside is his cabin. The Adair Cabin was moved from the original spot down the road. It was very cool being inside the cabin, inside the museum. They have some wonderful relics that belonged to the legend himself. The staff were extremely kind and friendly. But best of all was that the allowed my pup inside. That said, my pup, Pennylane is extremely well behaved and exceedingly beautiful. She also loves John Brown and has even been to many of the other relevant sites around the country. Don't miss this gem of a historic site!"
Ripley's smallest tombstone,Butler,Butler,4.4,25,38.2622383,-94.31510430000002,"point_of_interest, establishment","If you enjoy quirky stops on a road trip and you’re in the area, this is one to see. It is very peaceful and sweet, just be sure to be respectful as it is a cemetery. Leave a coin for Ms. Linnie."
