Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Hans Hanson House,"211 5th St, Marquette",Marquette,5,1,38.5567074,-97.83188439999999,"point_of_interest, establishment",
Hoglund Dugout,Lindsborg,Lindsborg,4,28,38.5757608,-97.7025198,"point_of_interest, establishment","Yes, this is difficult to find. But not impossible. This is an incredible moment in history captured. I was awestruck."
McPherson Globe Refiners Statue,"122 E Marlin St, McPherson",McPherson,5,2,38.3703285,-97.6656105,"point_of_interest, establishment",Interesting monument in memory of the 1936 gold medal winning U.S. basketball team
Coronado Heights Castle,"Walking Trail, Falun",Falun,4.7,1488,38.6129915,-97.70321709999999,"tourist_attraction, point_of_interest, establishment","Very cool spot to visit. Was looking for interesting spots not super far off I-70 on my way to Colorado and this was a very good choice.

Amazing views, at least for midwest standards. 10 little cook pits? Ring the area with big stone fireplaces and tables, another massive central fireplace with two big tables, vault toilets, and the Castle itself. Very much worth the visit"
"Little Arkansas Crossing, Santa Fe Trail",Windom,Windom,5,1,38.3048582,-97.9374601,"point_of_interest, establishment",
Fossett Plaza,"2035 Beechcraft Rd, Salina",Salina,5,7,38.7948981,-97.6420682,"point_of_interest, establishment","If you're an avation buff or want a great place to relax, this is a nice little area to check out. A nice monument showing the historic flight of Steve Fosset around the world in February of 2005. There are plenty of benches for sitting near the tarmac.  It's a cool place to watch aircraft coming and going. This place gets busy whenever the Jaded Thunder comes to town. I Love this spot."
White Cross Hill,Smolan,Smolan,3.7,3,38.6669565,-97.691632,"point_of_interest, establishment",Why is this even listed. It’s private property and not open for access.
1886 Stage Coach Mile Marker,Ellsworth,Ellsworth,5,1,38.7462563,-98.26256200000002,"point_of_interest, establishment","This is a great piece of history that people really don’t even consider anymore. If you’re in town, definitely worth a short drive to experience road travel & “technology” during the 1800’s."
Sunflower Coal,"415 27th St, Wilson",Wilson,4,3,38.8249243,-98.474255,"point_of_interest, establishment","If you’re into decaying symbols of a bygone time, this’ll be a good stop for you.  My kids and I got a kick out of walking along the railroads, imagining what might have come and gone around the Sunflower Coal buildings. Not to mention, the wide-open Kansas plains provide a breathtaking backdrop for this already photogenic site!

This landmark is only a short, easy drive from the highway. Pop on over if you’re looking to stretch your legs. It’s just one of several lovely cultural sites the town has to offer. You can also find a smattering of local mom-and-pop shops just a stone’s throw away."
Hodgen House Museum Complex,"104 S Main St, Ellsworth",Ellsworth,4.5,29,38.7282831,-98.23267109999999,"museum, tourist_attraction, point_of_interest, establishment","This museum was one complete surprise. I've walked the land around it and discovered all about why Ellsworth was a wicked town. The gun slingers, the cowboys, and even the ladies that kept them entertained. But once I stepped foot in the buildings and all the amazing things of the past, I realized this is a treasure that very few are taking advantage of. Take a step back in future and learn how creative those in the past were, plus come and see if you can connect with who ever  occupies the home. Come for a real adventure."
