Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Geodetic Center of North America,Tipton,Tipton,3,8,39.224087,-98.542152,"tourist_attraction, point_of_interest, establishment","A VERY IMPORTANT PIECE OF ALL SOCIETY IS A BRONZE PLATE MARKS THE MOST IMPORTANT SPOT ON THIS CONTINENT TO SURVEYORS AND MAP MAKERS. ENGRAVED IN THE BRONZE IS A CROSS-MARK AND ON THE TINY POINT WHERE THE LINES CROSS DEPEND THE SURVEYS OF A SIXTH OF THE WORLDS SURFACE. THIS IS THE GEODETIC CENTER OF THE UNITED STATES, THE ""PRIMARY STATION"" FOR ALL NORTH AMERICAN SURVEYS.

IT WAS LOCATED IN 1901 BY THE U. S. COAST AND GEODETIC SURVEY. LATER CANADA AND MEXICO ADOPTED THE POINT AND ITS SUPPORTING SYSTEM AS THE BASE FOR THEIR SURVEYS AND IT IS NOW KNOWN AS THE ""NORTH AMERICAN DATUM."" WHAT GREENWICH IS TO THE LONGITUDE OF THE WORLD, THEREFORE, A KANSAS PASTURE IS TO THE LINES AND BOUNDARIES OF THIS CONTINENT.

IT MUSTN'T BE CONFUSED WITH THE GEOGRAPHIC CENTER OF THE U. S. WHICH IS 42 MILES NORTH, IN SMITH COUNTY."
Rooks County Historical Society & Museum,"921 S Cedar St, Stockton",Stockton,4.8,11,39.4277441,-99.2756594,"museum, point_of_interest, establishment","If you like the old style museums, we think you’ll love this one.  Not the ones with lots of reading and a few items displayed.  We had a guided tour with Rick, the coordinator, who is not native to the area but was full of local history.  Very well organized and sounds like more improvements to come.  ENJOY!"
Twin Mounds,"76J4+53, Waldo",Waldo,5,2,39.2804701,-98.7948155,"point_of_interest, establishment",Native American Mounds
The Geographic Center -Kansas Historical Marker,"QCMJ+RW, Lebanon",Lebanon,5,9,39.7845563,-98.56767730000001,"tourist_attraction, point_of_interest, establishment",We stopped by because we saw a sign for it. We visited during the “off-season”. The chapel was open and we were able to write a note. We took pictures and then left. It was a beautiful spring morning. I'm not sure if you need tickets other times of the year. But it was a fun quick activity.
Jewell County Historical Msm,"118 N Commercial St, Mankato",Mankato,4.8,8,39.7864357,-98.20976979999999,"museum, point_of_interest, establishment","I stopped in to do some genealogy research, and Deb was a great help!  Sadly I didn’t have time to explore the museum itself, but it looked like there was lots a great things to see.  I love these small town museums, they are always full of interesting things you won’t find anywhere else.  This will be on my list to go back and see fir sure."
Missouri-Pacific Railroad Depot,"GF34+2J7, Downs",Downs,5,2,39.5025959,-98.5434559,"point_of_interest, establishment","I loved all they had inside this depot. You could spend an hour just looking around and learning about how things were in the past in this town. For being a town under a 1,000 people this place has a heart of gold with a small town feel but a huge open arms feeling like many more."
Paradise Water Tower,Paradise,Paradise,5,4,39.1179884,-98.9158879,"point_of_interest, establishment",These FFA students from Eastern Kansas helped a family that lost their home to praire fires.
Florence Deeble Rock Garden,"126 S Fairview Ave, Lucas",Lucas,5,3,39.0585202,-98.5364805,"point_of_interest, establishment",Able to see the outside and inside with the tour from the grassroots art center- I’m so glad it’s being looked after!
Cedar Depot museum,Cedar,Cedar,0,0,39.6568983,-98.9401802,"museum, point_of_interest, establishment",No description available
World's Largest Ball of Twine,"719 Wisconsin St, Cawker City",Cawker City,4.6,1113,39.5092526,-98.43369159999999,"tourist_attraction, point_of_interest, establishment","BRING SISAL TWINE! We didn't know we could add our own! Would have given 5 stars, but the visitors center and ALL of the local shops (aside from the gas station) were closed. It was only 5:10 p.m. on a SATURDAY in the middle of summer.
My dad and I enjoyed the local history, but sadly didn't have any Sisal twine to add."
