Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Council Oak,"106 E Main St, Council Grove",Council Grove,4,5,38.6617658,-96.48464539999999,"point_of_interest, establishment","The Council Oak is the location where the treaty was signed between the Osage Native Americans and US Commissioners to give passage via the Santa Fe Trail.

The photos that are currently posted aren't really representative of the site. Yes, there is a monument that commemorates a particular unit in WWII, but that's not what the Council Oak location is about!

The Oak fell in a windstorm in the 1950's, and is now just a stump that is protected by a canopy.

Not to be confused with the 'Post Office Oak', which is nearby and is also a stump."
Historical Marker,"KS-177 Scenic, Cassoday",Cassoday,4.5,6,38.1193389,-96.5966225,"point_of_interest, establishment",Interesting information about the area
Pioneer Jail,"507 E Main St, Council Grove",Council Grove,4.5,13,38.6618794,-96.4807063,"point_of_interest, establishment","Not much to it but it looks authentic. You can go inside the front ""lobby"" and see inside the two jail cells. Pretty sparse!"
Friar Juan Padilla Monument,Township 1,Township 1,0,0,38.6421795,-96.50174369999999,"point_of_interest, establishment",No description available
City of Marion Historical Museum,"623 E Main St, Marion",Marion,4.3,6,38.3482017,-97.0167117,"museum, point_of_interest, establishment",This museum formerly a church is located at the edge of the wonderful Marion Park this is a definite must stop for everyone visiting Marion
Knute Rockne Memorial,Matfield Green,Matfield Green,0,0,38.23591,-96.586703,"tourist_attraction, point_of_interest, establishment",No description available
Amelia Park Bridge,"2304 257th Ter, Lincolnville",Lincolnville,5,2,38.4462421,-96.96607949999999,"point_of_interest, establishment",
Lamont School Historical Marker,"3496 Dd 30 Rd, Madison",Madison,0,0,38.113608,-96.026137,"point_of_interest, establishment",No description available
Allegawaho Memorial Heritage Park,"S 525 Rd, Council Grove",Council Grove,4.3,20,38.6257382,-96.4315409,"tourist_attraction, point_of_interest, establishment","I came here on a whim and it really surprised me. The park itself was gorgeous with beautiful tallgrass prairies, old growth forests, and tons of wildflowers. The couple ruins on the site are also interesting. Another thing about this park is that it's currently being revitalised with new walking paths, a visitor centre, and hopefully more informational signs. The park also very recently got a hold of a massive quartzite boulder that has been revered by the Kaw for centuries and is now on display. Overall, a very nice park in the Flint Hills with a lot of promising things happening!"
Mennonite Centennial Memorial,"100 S Walnut St, Peabody",Peabody,0,0,38.16482,-97.10667699999999,"point_of_interest, establishment",No description available
