Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
William J Harkleroad Memorial Point,"Creekside Park, 500 Taylor St, Ellis",Ellis,0,0,38.9449203,-99.5652009,"point_of_interest, establishment",No description available
Frontier Historical Park,"Old Hwy 40, Hays",Hays,4.6,336,38.8637386,-99.3389522,"park, tourist_attraction, point_of_interest, establishment","We stopped at Frontier Historical Park to specifically see the bison, notably the ‘ghost buffalo,’ Ghostbuster. We were surprised to see/learn that Ghostbuster was brought in many years ago, and there is a brand new, unadvertised even more white baby bison who joined the herd. We were lucky that the bison were all hanging near the fence at the southeast corner of their pasture, and we could get great views and photos. Definitely worth a stop! We didn’t check out the rest of the park, but it’s looks beautiful and has a well-maintained disc golf course."
Sternberg Museum of Natural History,"3000 Sternberg Dr, Hays",Hays,4.7,726,38.8890706,-99.2997841,"museum, tourist_attraction, point_of_interest, establishment","We had such a great experience overall. The museum is super clean and easy to navigate. They have a variety of things on display from mineral and fossils to live animals and interactive activities. We throughly enjoyed the dinosaurs on display now and my daughter had a great time in the discovery center.

I work with reptiles professionally, venomous snakes specifically, and was thrilled to see an exhibit a about rattlesnakes. I enjoyed the spread of North American species on display. Lots of nice information was available on the boards to read. The enclosures of the rattlesnakes (and other herps throughout the museum) are smaller for some species than I'd prefer but I understand that space is limited and all of the enclosures were clean with various textures, hiding, climbing, and visually appealing decor so it appears that they want to do as well for the animals as they can. A couple of rattlesnakes and the boa were quite overweight though so I'd love to see them again a little bit slimmed down. Regardless, I would absolutely visit again."
Old US 40 Service Station,"600 W 10th St, Ellis",Ellis,0,0,38.9371854,-99.5676589,"point_of_interest, establishment",No description available
Boot Hill Cemetery,"1806 Fort St, Hays",Hays,4.2,60,38.87841290000001,-99.32786159999999,"park, tourist_attraction, point_of_interest, establishment",Interesting place tucked away in what’s now a neighborhood. Hard to imagine nothing there except the cemetery 100+ years ago. Makes you wonder how many people are still buried in the yards of the neighborhood today.
Chrysler Boyhood Home and Museum,"102 W 10th St, Ellis",Ellis,4.7,34,38.93655510000001,-99.56093969999999,"museum, tourist_attraction, point_of_interest, establishment","We were on our way home from visiting family in Monument, Colorado, in our RV. We were at a KOA campground in WaKeeney, just 20 miles away from the Boyhood Home of Walter Chrysler.We decided to stay another night and visit this place: it is a wonderful place to see. I am glad we did. Too much history is lost, the preservation of historic spots like this is so important."
The Post Rock Museum,"202 1st St, La Crosse",La Crosse,5,4,38.5245774,-99.3120843,"tourist_attraction, museum, point_of_interest, establishment","More than you ever expected to know about fence posts. If you're visiting the Barbed Wire Museum, it's worth spending a little more time here as well."
Nekoma Bank Museum,"202 1st St, La Crosse",La Crosse,5,3,38.5245774,-99.3120843,"museum, point_of_interest, establishment",I toured with Mr Erbes and enjoyed all he had to share about the bank and the school
Ellis Railroad Museum,"911 Washington St, Ellis",Ellis,4.6,52,38.9384203,-99.56009549999999,"museum, tourist_attraction, point_of_interest, establishment","This was a cute little museum that shares information about the railroad and has a doll room with many different types of dolls.  My nieces loved the train ride, the miniature train village with working model trains.  They also like looking at all the dolls, especially the Barbies! It is part of the sunflower app for free admission for Kansas residents."
Damar Community Historical Foundation,"105 Main St, Damar",Damar,0,0,39.3184234,-99.58448659999999,"point_of_interest, establishment",No description available
